date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value
20190627,12750,2,295,2.37,18958299,-3894227,4124642,-180059,0,955062,0.47,-180059,0,0
20190626,12455,2,25,0.20,12657234,-1645903,2037016,-371810,0,1135121,0.55,-371810,0,0
20190625,12430,5,-30,-0.24,16685609,-452900,-125022,624596,0,1506931,0.74,624596,0,0
20190624,12460,2,30,0.24,14749586,-1622542,1925737,-252278,0,882335,0.44,-252278,0,0
20190621,12430,5,-70,-0.56,14958069,667042,-1106738,446610,0,1134613,0.54,246610,0,0
20190620,12500,2,80,0.64,14276631,-1220965,806425,414624,0,888003,0.41,414624,0,0
20190619,12420,2,325,2.69,22536825,-4773741,5224992,-317508,0,473379,0.22,-317508,0,0
20190618,12095,2,110,0.92,14915412,-2492967,2570193,-58408,0,790887,0.37,141592,0,0
20190617,11985,2,10,0.08,15732808,150548,-25577,-124798,0,649295,0.30,-524798,0,0
20190614,11975,5,-10,-0.08,17509413,-176391,98331,77431,0,1174093,0.53,-122569,0,0
20190613,11985,5,-185,-1.52,31324042,1575032,-1992405,398866,0,1296662,0.58,398866,0,0
20190612,12170,5,-85,-0.69,14085240,-296624,557515,-246610,0,897796,0.40,-446610,0,0
20190611,12255,2,130,1.07,19808208,-1582757,1535321,65895,0,1344406,0.61,65895,0,0
20190610,12125,2,335,2.84,28882750,-5652525,5556552,162413,0,1278511,0.59,162413,0,0
20190607,11790,2,15,0.13,25882835,165455,-84175,-83316,0,1116098,0.52,-83316,0,0
20190605,11775,2,20,0.17,21023334,1499447,-1539998,49245,0,1199414,0.54,49245,0,0
20190604,11755,5,-45,-0.38,16680875,506415,-469410,-70177,0,1150169,0.53,-70177,0,0
20190603,11800,2,395,3.46,26104266,-4570962,4683701,-103005,0,1220346,0.55,-103005,0,0
20190531,11405,5,-50,-0.44,26228590,1772776,-2109233,296173,0,1323351,0.61,496173,0,0
20190530,11455,2,215,1.91,22366574,-3299409,3633653,-308775,0,827178,0.39,-308775,0,0
20190529,11240,5,-335,-2.89,35990405,5134065,-5579977,344840,0,1135953,0.52,344840,0,0
20190528,11575,2,35,0.30,20790693,846461,-278794,-621862,0,791113,0.37,-621862,0,0
20190527,11540,2,15,0.13,19285851,850300,-834537,-14782,0,1412975,0.66,-14782,0,0
20190524,11525,5,-160,-1.37,24061676,3060092,-2933337,-179453,0,1427757,0.68,-179453,0,0
20190523,11685,5,-35,-0.30,20535742,-446919,-229384,655503,0,1607210,0.77,655503,0,0
20190522,11720,2,30,0.26,26034291,993206,-680626,-319329,0,951707,0.45,-319329,0,0
20190521,11690,2,125,1.08,22802034,-616698,600058,41215,0,1271036,0.60,41215,0,0
20190520,11565,2,50,0.43,20961949,-914064,853539,90151,0,1229821,0.60,90151,0,0
20190517,11515,5,-160,-1.37,21208138,810847,-1291386,394404,0,1139670,0.56,594404,0,0
20190516,11675,5,-325,-2.71,26398132,4160750,-4383010,-123029,0,545266,0.27,-123029,0,0
20190515,12000,2,100,0.84,20912109,957399,-776629,-134125,0,668295,0.33,65875,0,0
20190514,11900,5,-30,-0.25,25217998,1347528,-1302659,-28773,0,602420,0.31,171227,0,0
20190513,11930,5,-295,-2.41,21058575,4035585,-3710930,-489839,0,431193,0.23,-289839,0,0
20190510,12225,2,15,0.12,37013993,1829595,-2121211,139254,0,721032,0.40,139254,0,0
20190509,12210,5,-740,-5.71,35934867,13082327,-12923387,-377878,0,581778,0.32,-377878,0,0
20190508,12950,5,-120,-0.92,15760878,622731,-401461,-230005,0,959656,0.56,-230005,0,0
20190507,13070,5,-225,-1.69,22571224,2235361,244831,23087,0,1189661,0.67,23087,0,0
20190503,13295,5,-235,-1.74,15460211,2261258,-3480384,288468,0,1166574,0.67,288468,0,0
20190502,13530,2,115,0.86,14302649,-613218,-72866,-112720,0,878106,0.49,-112720,0,0
20190430,13415,5,-180,-1.32,19659398,650438,-1273523,-168470,0,990826,0.57,-168470,0,0
20190429,13595,2,520,3.98,15858317,-2381468,2441982,124051,0,1159296,0.66,124051,0,0
20190426,13075,5,-165,-1.25,14872469,1049499,-1060542,96304,0,1035245,0.59,96304,0,0
20190425,13240,5,-45,-0.34,10632738,-616695,669370,-58669,0,938941,0.55,-58669,0,0
20190424,13285,5,-295,-2.17,25813300,2433172,-1371993,44089,0,997610,0.56,-155911,0,0
20190423,13580,2,60,0.44,8728964,-589788,734351,-19180,0,1153521,0.67,-19180,0,0
20190422,13520,5,-15,-0.11,13435849,446014,540846,-101235,0,1172701,0.70,-101235,0,0
20190419,13535,2,5,0.04,10175735,296367,-446689,-114486,0,1273936,0.77,-114486,0,0
20190418,13530,5,-450,-3.22,18135030,2442768,-2859377,37967,0,1388422,0.83,37967,0,0
20190417,13980,5,-25,-0.18,11701232,436581,-971203,391880,0,1350455,0.78,391880,0,0
20190416,14005,2,120,0.86,10164905,-1489580,1234376,-39875,0,958575,0.54,-39875,0,0
20190415,13885,2,120,0.87,17461418,-1681777,1757871,-179077,0,998450,0.57,-179077,0,0
20190412,13765,2,60,0.44,13140816,-1558327,1140820,208190,0,1177527,0.68,208190,0,0
20190411,13705,5,-55,-0.40,13997382,984096,-957744,-137945,0,969337,0.54,-137945,0,0
20190410,13760,2,125,0.92,9815207,-911071,680416,233188,0,1107282,0.63,233188,0,0
20190409,13635,2,55,0.41,11306664,-1517543,1569345,-43470,0,874094,0.48,-43470,0,0
20190408,13580,5,-70,-0.51,12400907,-84744,-233666,23774,0,917564,0.52,23774,0,0
20190405,13650,2,55,0.40,12025068,-773441,659861,-4963,0,893790,0.49,-4963,0,0
20190404,13595,2,40,0.30,15843186,-1636018,1595696,25547,0,898753,0.49,25547,0,0
20190403,13555,2,395,3.00,17311511,-4178814,3760270,366575,0,873206,0.46,366575,0,0
20190402,13160,2,100,0.77,11332395,-1043427,1012037,-222387,0,506631,0.27,-222387,0,0
20190401,13060,2,380,3.00,12828161,-2715749,2651247,92501,0,729018,0.38,92501,0,0
20190329,12680,2,115,0.92,13862178,508356,-514471,-13955,0,636517,0.34,186045,0,0
20190328,12565,5,-170,-1.33,13775542,717586,-456054,-261184,0,450472,0.24,-261184,0,0
20190327,12735,2,10,0.08,16273833,259982,-161338,-61552,0,711656,0.40,-61552,0,0
20190326,12725,2,15,0.12,9916790,-357173,448256,-91998,0,773208,0.42,-91998,0,0
20190325,12710,5,-535,-4.04,15855015,3553882,-3669612,99091,0,865206,0.46,99091,0,0
20190322,13245,2,65,0.49,14087999,-548673,1016088,-297426,0,766115,0.41,-297426,0,0
20190321,13180,2,170,1.31,25798238,-3447175,3427081,195902,0,1063541,0.56,195902,0,0
20190320,13010,2,25,0.19,15894190,-35040,-390817,181882,0,867639,0.47,181882,0,0
20190319,12985,5,-10,-0.08,9078548,-416633,667017,-252086,0,685757,0.36,-252086,0,0
20190318,12995,2,20,0.15,9395747,533207,-567526,20123,0,937843,0.49,20123,0,0
20190315,12975,2,275,2.17,18051595,-2406011,2194702,241050,0,917720,0.48,241050,0,0
20190314,12700,2,85,0.67,15289581,38,-52222,39871,0,676670,0.36,39871,0,0
20190313,12615,5,-200,-1.56,14721022,2210477,-1938060,-282965,0,636799,0.34,-282965,0,0
20190312,12815,2,265,2.11,11905467,-357307,399370,-121551,0,919764,0.50,-121551,0,0
20190311,12550,3,0,0.00,9341465,801198,-918352,56383,0,1041315,0.57,56383,0,0
20190308,12550,5,-345,-2.68,13089002,2369638,-2068350,-271183,0,984932,0.54,-271183,0,0
20190307,12895,5,-85,-0.65,11282966,959209,-1054796,76507,0,1256115,0.69,76507,0,0
20190306,12980,5,-70,-0.54,10128806,220429,-328617,106055,0,1179608,0.66,106055,0,0
20190305,13050,5,-210,-1.58,13469885,594318,-638241,-4921,0,1073553,0.61,-4921,0,0
20190304,13260,5,-130,-0.97,16370513,2406165,-2411934,5295,0,1078474,0.60,5295,0,0
20190228,13390,5,-470,-3.39,20569012,2250028,-1864935,-388001,0,1073179,0.61,-388001,0,0
20190227,13860,2,105,0.76,11349331,-1791120,1785647,24711,0,1461180,0.84,24711,0,0
20190226,13755,5,-105,-0.76,13874831,934284,-793368,-160086,0,1436469,0.82,-160086,0,0
20190225,13860,2,50,0.36,14862011,1007544,-1240477,249947,0,1596555,0.92,249947,0,0
20190222,13810,2,20,0.15,11612693,-500274,517433,5342,0,1346608,0.76,5342,0,0
20190221,13790,5,-5,-0.04,17299491,476019,-391023,-102690,0,1341266,0.75,-102690,0,0
20190220,13795,2,320,2.37,18596821,-2875213,2714831,235913,0,1443956,0.79,235913,0,0
20190219,13475,5,-130,-0.96,17224875,251243,234962,-481597,0,1208043,0.67,-481597,0,0
20190218,13605,2,205,1.53,14219313,-710665,725625,-6620,0,1689640,0.93,-206620,0,0
20190215,13400,5,-350,-2.55,15706219,1175567,-1110344,-84528,0,1896260,1.06,-84528,0,0
20190214,13750,2,245,1.81,13918173,-731774,581433,152889,0,1980788,1.09,152889,0,0
20190213,13505,2,115,0.86,11762469,362452,-756419,399266,0,1827899,1.02,399266,0,0
20190212,13390,2,180,1.36,11565292,-874820,1123697,-227976,0,1428633,0.80,-227976,0,0
20190211,13210,2,15,0.11,10440366,-83774,-31602,128332,0,1656609,0.92,128332,0,0
20190208,13195,5,-375,-2.76,15284442,738076,-661010,-44242,0,1528277,0.84,-44242,0,0
20190207,13570,2,5,0.04,14400745,-199543,29124,217174,0,1572519,0.87,217174,0,0
20190201,13565,5,-60,-0.44,15800938,-876026,1110541,-219948,0,1355345,0.74,-219948,0,0
20190131,13625,5,-35,-0.26,18513817,138005,-248492,155946,0,1575293,0.85,-44054,0,0
20190130,13660,2,340,2.55,19102020,-2054463,1939375,275420,0,1619347,0.86,275420,0,0
20190129,13320,2,125,0.95,12898885,-830756,1094518,-204470,0,1343927,0.69,-204470,0,0
20190128,13195,5,-15,-0.11,17036037,-921260,1030093,7919,0,1548397,0.79,7919,0,0
20190125,13210,2,490,3.85,22737947,-3801405,3870418,57110,0,1540478,0.77,57110,0,0
20190124,12720,2,205,1.64,16288675,-1673463,2110394,11556,0,1483368,0.75,11556,0,0
20190123,12515,2,135,1.09,12181810,-791610,1153541,-129062,0,1471812,0.75,-129062,0,0
20190122,12380,5,-135,-1.08,12027386,-729561,604617,107934,0,1600874,0.80,107934,0,0
20190121,12515,2,10,0.08,13571903,62848,-174129,436423,0,1492940,0.72,236423,0,0
20190118,12505,2,195,1.58,16177085,-2233703,3601081,-330768,0,1256517,0.61,-330768,24000,299
20190117,12310,2,55,0.45,18123619,-1371234,3223759,104038,0,1587285,0.75,-95962,0,0
20190116,12255,2,105,0.86,12107461,-419365,261702,187293,0,1683247,0.81,187293,0,0
20190115,12150,2,465,3.98,18223243,-4472914,4614694,-25555,0,1495954,0.70,-25555,12090,146
20190114,11685,5,-225,-1.89,9103419,888207,-1252167,387007,0,1521509,0.72,387007,0,0
20190111,11910,2,170,1.45,14712308,-974885,1211492,-143928,0,1134502,0.52,-143928,0,0
20190110,11740,2,5,0.04,15103253,-969824,1022590,-13590,0,1278430,0.60,186410,0,0
20190109,11735,2,465,4.13,23324011,-5102996,4473414,584821,0,1092020,0.51,584821,0,0
20190108,11270,5,-175,-1.53,14168806,1196834,-1435610,75188,0,507199,0.23,75188,0,0
20190107,11445,2,330,2.97,22304129,-3802937,2167565,-621600,0,432011,0.20,-621600,0,0
20190104,11115,2,180,1.65,14075987,-1032936,475532,513953,0,1053611,0.49,513953,0,0
20190103,10935,5,-225,-2.02,17210783,2835244,-1576796,-139429,0,539658,0.25,-139429,0,0
20190102,11160,5,-285,-2.49,16302134,3595088,-4692790,87761,0,679087,0.31,87761,0,0
20181228,11445,2,105,0.93,11648225,-1019258,2307261,46121,0,591326,0.28,46121,0,0
20181227,11340,2,310,2.81,14035695,-2233610,2085116,-70615,0,545205,0.26,129385,0,0
20181226,11030,5,-330,-2.90,19752377,2806559,-3306039,-172025,0,415820,0.19,-172025,0,0
20181224,11360,5,-10,-0.09,8095471,-422212,455639,42855,0,587845,0.28,442855,0,0
20181221,11370,5,-5,-0.04,11453969,-1573,357035,-69023,0,144990,0.07,-69023,0,0
20181220,11375,5,-250,-2.15,19966374,2416850,-1605677,-838688,0,214013,0.10,-838688,0,0
20181219,11625,2,160,1.40,7665210,-767969,722359,51328,0,1052701,0.49,51328,0,0
20181218,11465,5,-90,-0.78,10051402,390774,-740954,72150,0,1001373,0.48,72150,0,0
20181217,11555,2,80,0.70,10758771,-1119883,830307,-69058,0,929223,0.45,-69058,0,0
20181214,11475,5,-400,-3.37,15360629,2830440,-2683098,-77482,0,998281,0.47,-77482,0,0
20181213,11875,2,125,1.06,12930546,-1794781,1653751,151124,0,1075763,0.51,151124,0,0
20181212,11750,2,320,2.80,9478358,-942887,659975,54674,0,924639,0.45,54674,0,0
20181211,11430,5,-55,-0.48,8685710,541675,-288123,-239099,0,869965,0.42,-239099,0,0
20181210,11485,5,-255,-2.17,13150852,1384700,-1366304,-107662,0,1109064,0.55,-107662,0,0
20181207,11740,2,95,0.82,10691982,-259004,681566,-443115,0,1216726,0.59,-443115,0,0
20181206,11645,5,-355,-2.96,14621782,2808893,-3226881,446614,0,1659841,0.82,446614,0,0
20181205,12000,5,-150,-1.23,11921764,-975190,1455794,-254080,0,1213227,0.59,-254080,0,0
20181204,12150,5,-285,-2.29,15657331,2242539,-2989012,604309,0,1467307,0.71,604309,0,0
20181203,12435,2,415,3.45,20340679,-839584,1310662,-376708,0,862998,0.43,-376708,0,0
20181130,12020,5,-225,-1.84,9891194,1036789,-1038506,361,0,1239706,0.61,361,0,0
20181129,12245,2,55,0.45,15889216,-192568,-547352,242238,0,1239345,0.60,242238,0,0
20181128,12190,2,130,1.08,10498705,-1922233,1992299,20758,0,997107,0.47,-179242,0,0
20181127,12060,2,180,1.52,11699616,-1401510,1420610,4949,0,1176349,0.57,4949,0,0
20181126,11880,2,330,2.86,10241365,-2633297,2612211,55405,0,1171400,0.56,55405,0,0
20181123,11550,5,-160,-1.37,11347857,944841,-1022085,203507,0,1115995,0.54,203507,0,0
20181122,11710,5,-40,-0.34,8190994,184545,-473087,251783,0,912488,0.44,451783,0,0
20181121,11750,5,-100,-0.84,13970575,825439,-763224,-199485,0,460705,0.23,-199485,0,0
20181120,11850,5,-240,-1.99,10451611,395443,198460,-567807,0,660190,0.32,-767807,0,0
20181119,12090,2,85,0.71,14791674,74206,-169665,434329,0,1427997,0.70,434329,0,0
20181116,12005,5,-20,-0.17,17197289,242873,-540887,208806,0,993668,0.48,208806,0,0
20181115,12025,2,240,2.04,12736739,-85347,144562,-384967,0,784862,0.38,-384967,0,0
20181114,11785,5,-70,-0.59,10802645,200966,-167838,68584,0,1169829,0.56,-131416,0,0
20181113,11855,5,-185,-1.54,18479527,1107734,-1069179,-99203,0,1301245,0.64,-99203,0,0
20181112,12040,2,65,0.54,8882387,-764231,1336780,-27676,0,1400448,0.67,-227676,0,0
20181109,11975,5,-150,-1.24,13334668,82590,29336,347789,0,1628124,0.77,347789,40000,484
20181108,12125,2,205,1.72,17901338,-1978754,2149291,-172116,0,1280335,0.60,-172116,136609,1682
20181107,11920,5,-100,-0.83,21752053,-110580,-41560,165366,0,1452451,0.67,165366,0,0
20181106,12020,2,140,1.18,17157287,-1750848,1769093,4408,0,1287085,0.58,-195592,10391,122
20181105,11880,5,-235,-1.94,22014674,1386286,-1414797,28692,0,1482677,0.67,28692,0,0
20181102,12115,2,820,7.26,27541346,-7041749,6829484,373192,0,1453985,0.66,573192,0,0
20181101,11295,5,-70,-0.62,23129852,500975,-126599,-152243,0,880793,0.40,-152243,0,0
20181031,11365,2,55,0.49,19632804,890079,-1184359,260091,0,1033036,0.48,260091,0,0
20181030,11310,2,200,1.80,24615699,486001,-946379,252353,0,772945,0.36,252353,0,0
20181029,11110,5,-210,-1.86,28528417,1249273,-858969,-109141,0,520592,0.24,-109141,0,0
20181026,11320,5,-380,-3.25,32423422,3722591,-4074160,238009,0,629733,0.30,38009,0,0
20181025,11700,5,-370,-3.07,26366500,3839669,-3654981,-358831,0,591724,0.29,-358831,0,0
20181024,12070,5,-115,-0.94,15936632,-51018,-72813,23764,0,950555,0.46,23764,0,0
20181023,12185,5,-610,-4.77,23408737,5640990,-5749006,195923,0,926791,0.45,195923,0,0
20181022,12795,2,65,0.51,12020968,282378,-110571,-203665,0,730868,0.36,-203665,0,0
20181019,12730,2,100,0.79,17571655,-130235,-61109,67135,0,934533,0.45,67135,0,0
20181018,12630,5,-240,-1.86,10121412,1128534,-1122057,160332,0,867398,0.42,160332,0,0
20181017,12870,2,315,2.51,15985338,-1627289,1699440,-14808,0,707066,0.35,-14808,0,0
20181016,12555,5,-50,-0.40,13467149,1394519,-1440187,-11513,0,721874,0.36,-11513,0,0
20181015,12605,5,-205,-1.60,15948208,-390806,24763,338613,0,733387,0.39,338613,0,0
20181012,12810,2,260,2.07,25216506,1640933,-1672457,-305811,0,394774,0.21,-305811,0,0
20181011,12550,5,-1120,-8.19,32570741,7485353,-8095794,141265,0,700585,0.39,141265,0,0
20181010,13670,5,-190,-1.37,12186422,1811101,-2002156,61054,0,559320,0.30,61054,0,0
20181008,13860,5,-120,-0.86,10823033,686982,-612296,-144427,0,498266,0.28,-144527,0,0
20181005,13980,5,-35,-0.25,13466608,885119,-748827,40105,0,642793,0.35,40105,0,0
20181004,14015,5,-465,-3.21,13723801,4156119,-4470597,510,0,602688,0.33,510,0,0
20181002,14480,5,-365,-2.46,10089960,412539,-507133,136072,0,602178,0.34,136072,0,0
20181001,14845,5,-40,-0.27,7829404,209098,-57431,48059,0,466106,0.25,48059,0,0
20180928,14885,5,-170,-1.13,5651706,280386,-200446,-42119,0,418047,0.23,-42119,0,0
20180927,15055,2,225,1.52,11365049,-1320510,1568696,-115528,0,460166,0.25,-115528,0,0
20180921,14830,2,130,0.88,7636083,-1042902,991272,99236,0,575694,0.31,99236,0,0
20180920,14700,2,260,1.80,14239966,-3816443,4074265,-1952,0,476458,0.25,-1952,0,0
20180919,14440,2,10,0.07,6290217,158279,-206745,56311,0,478410,0.26,56311,0,0
20180918,14430,2,135,0.94,9562946,-1289440,1376840,15337,0,422099,0.22,15337,0,0
20180917,14295,5,-240,-1.65,8303193,1539831,-1550460,-30669,0,406762,0.21,-30669,0,0
20180914,14535,2,450,3.19,12813599,-2436750,2508605,-27873,0,437431,0.23,-27873,0,0
20180913,14085,2,45,0.32,7806453,-481987,451734,-1384,0,465304,0.24,-1384,0,0
20180912,14040,5,-40,-0.28,7414735,1046417,-1095582,40137,0,466688,0.24,40137,0,0
20180911,14080,5,-75,-0.53,7412542,812395,-809054,4601,0,426551,0.22,4601,0,0
20180910,14155,2,50,0.35,5758395,-533019,587334,-81936,0,421950,0.22,-81936,0,0
20180907,14105,5,-150,-1.05,12430836,1648545,-1652328,-54571,0,503886,0.28,-54571,0,0
20180906,14255,5,-55,-0.38,6008621,370855,-446593,77634,0,558457,0.30,77634,0,0
20180905,14310,5,-390,-2.65,7764542,2000558,-2092743,3464,0,480823,0.26,3464,0,0
20180904,14700,2,145,1.00,8347771,-1053105,1138541,-53816,0,477359,0.25,-53816,0,0
20180903,14555,5,-180,-1.22,5716001,879946,-933052,40789,0,531175,0.29,40789,0,0
20180831,14735,2,105,0.72,7816640,-1265474,1287174,54975,0,490386,0.26,54975,0,0
20180830,14630,2,25,0.17,9457919,-741048,615990,43956,0,435411,0.23,43956,0,0
20180829,14605,2,70,0.48,5558089,-1085856,1209722,22146,0,391455,0.21,22146,0,0
20180828,14535,2,20,0.14,9306227,-342446,455706,-27614,0,369309,0.20,-27614,0,0
20180827,14515,2,145,1.01,8530454,-726753,736137,-51727,0,396923,0.21,-51727,0,0
20180824,14370,2,125,0.88,7342077,-1244273,1252672,28314,0,448650,0.24,28314,0,0
20180823,14245,2,105,0.74,5854288,-580766,751185,12159,0,420336,0.21,12159,0,0
20180822,14140,2,105,0.75,8173202,-668388,694797,101350,0,408177,0.21,101350,0,0
20180821,14035,2,295,2.15,10536181,-1733352,1853167,-55914,0,306827,0.15,-55914,0,0
20180820,13740,2,25,0.18,9009074,341468,-400468,68778,0,362741,0.19,68778,0,0
20180817,13715,5,-5,-0.04,9173633,769859,-815050,35434,0,293963,0.15,35434,0,0
20180816,13720,5,-285,-2.03,14520869,1290969,-1297431,-44551,0,258529,0.13,-44551,0,0
20180814,14005,2,125,0.90,8612405,-575350,622301,11923,0,303080,0.16,11923,0,0
20180813,13880,5,-365,-2.56,13975483,1504863,-1566436,-4458,0,291157,0.15,-4458,0,0
20180810,14245,5,-325,-2.23,11916830,2694813,-2672087,-88450,0,295615,0.16,-88450,0,0
20180809,14570,5,-5,-0.03,7083925,418991,-519787,83107,0,384065,0.20,83107,0,0
20180808,14575,5,-10,-0.07,5878581,-157586,-192666,21856,0,300958,0.16,21856,0,0
20180807,14585,2,190,1.32,9580043,-1159437,1562348,-98478,0,279102,0.15,-98478,0,0
20180806,14395,5,-25,-0.17,6699977,-859923,880724,69743,0,377580,0.20,69743,0,0
20180803,14420,2,195,1.37,8920091,-1501308,1512486,23689,0,307837,0.16,23689,0,0
20180802,14225,5,-515,-3.49,15608656,3547631,-3734287,10159,0,284148,0.15,10159,0,0
20180801,14740,2,105,0.72,8525754,195779,-226627,9125,0,273989,0.14,9125,0,0
20180731,14635,2,45,0.31,5529453,-246210,280371,-57559,0,264864,0.14,-57559,0,0
20180730,14590,5,-60,-0.41,7518830,269429,-380609,56015,0,322423,0.17,56015,0,0
20180727,14650,2,90,0.62,7204660,-209601,376125,-34867,0,266408,0.14,-34867,0,0
20180726,14560,2,170,1.18,12782208,-708963,557631,15747,0,301275,0.15,15747,0,0
20180725,14390,5,-60,-0.42,9281661,435292,-434049,287,0,285528,0.15,287,0,0
20180724,14450,2,85,0.59,8360224,-586391,553025,40110,0,285241,0.15,40110,0,0
20180723,14365,5,-230,-1.58,11340298,892516,-1112950,27586,0,245131,0.13,27586,0,0
20180720,14595,2,125,0.86,12743940,-402336,617401,-205230,0,217545,0.12,-205230,0,0
20180719,14470,5,-50,-0.34,8268779,-332173,673916,-68806,0,422775,0.22,-68806,0,0
20180718,14520,5,-75,-0.51,9727539,154255,-248720,63357,0,491581,0.26,63357,0,0
20180717,14595,5,-35,-0.24,10699563,-133900,203470,-7576,0,428224,0.22,-7576,0,0
20180716,14630,5,-95,-0.65,6936472,461620,-390532,7146,0,435800,0.23,7146,0,0
20180713,14725,2,290,2.01,16363186,-1267613,1345412,-63442,0,428654,0.22,-63442,0,0
20180712,14435,2,95,0.66,9209230,-237327,527276,-140173,0,492096,0.26,259827,0,0
20180711,14340,5,-170,-1.17,14236717,-569756,515942,-25272,0,232269,0.12,-25272,0,0
20180710,14510,2,55,0.38,9934214,26290,-115048,5711,0,257541,0.13,5711,0,0
20180709,14455,2,215,1.51,12575030,-1296672,1337286,-80781,0,251830,0.13,-80781,0,0
20180706,14240,2,190,1.35,19733034,721261,-495641,-125657,0,332611,0.17,-125657,0,0
20180705,14050,5,-80,-0.57,14395800,678990,-884382,-42812,0,458268,0.24,-42812,0,0
20180704,14130,5,-85,-0.60,11472976,-117920,352081,-26123,0,501080,0.27,-26123,0,0
20180703,14215,2,40,0.28,20436233,630308,-918063,71812,0,527203,0.28,71812,0,0
20180702,14175,5,-640,-4.32,17360237,3458746,-3626780,11676,0,455391,0.25,11676,0,0
20180629,14815,2,65,0.44,15348211,377264,-418893,-39629,0,443715,0.25,-39629,0,0
20180628,14750,5,-300,-1.99,14343824,2219929,-2257974,147142,0,483344,0.26,147142,0,0
20180627,15050,5,-110,-0.73,11229818,176351,-277836,121600,0,336202,0.18,121600,0,0
20180626,15160,5,-40,-0.26,15817615,333268,-166839,-258711,0,214602,0.12,-58711,0,0
20180625,15200,2,20,0.13,12356283,217498,-290865,-20711,0,273313,0.16,-20711,0,0
20180622,15180,2,225,1.50,18975520,-559075,508949,21435,0,294024,0.16,21435,0,0
20180621,14955,5,-315,-2.06,11761176,1866687,-2010840,49206,0,272589,0.15,49206,0,0
